open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1788928920000,0.0076370,0.0076470,0.0076160,0.0076430,3573915,1788928979999,27288.3482220,530,1783715,13619.3681370,0
1788928980000,0.0076430,0.0076460,0.0076180,0.0076280,2503269,1788929039999,19107.7421010,466,1177006,8985.7392640,0
1788929040000,0.0076280,0.0076310,0.0075810,0.0076160,8697665,1788929099999,66154.9295400,1128,4693264,35700.5023870,0
1788929100000,0.0076140,0.0076160,0.0075900,0.0076060,3795250,1788929159999,28853.9117520,643,1442272,10968.1988080,0
1788929160000,0.0076050,0.0076560,0.0075970,0.0076100,6203717,1788929219999,47307.6778000,955,2931016,22366.5358060,0
1788929220000,0.0076100,0.0076280,0.0076010,0.0076260,2858895,1788929279999,21763.2392730,522,1779161,13544.6943650,0
1788929280000,0.0076230,0.0076410,0.0076090,0.0076220,2105641,1788929339999,16053.6491480,378,860087,6555.8115510,0
1788929340000,0.0076200,0.0076200,0.0076100,0.0076150,1478826,1788929399999,11261.8658430,240,479059,3648.3188590,0
1788929400000,0.0076160,0.0076320,0.0076040,0.0076240,4089164,1788929459999,31155.5762450,654,2356749,17958.2050110,0
1788929460000,0.0076260,0.0076380,0.0076100,0.0076100,1578668,1788929519999,12039.3199260,254,635105,4843.4177710,0
1788929520000,0.0076100,0.0076310,0.0076050,0.0076190,2828872,1788929579999,21553.8767740,480,1485657,11320.6429730,0
1788929580000,0.0076200,0.0076360,0.0076160,0.0076250,1559663,1788929639999,11892.3292320,264,508002,3873.7496800,0
1788929640000,0.0076250,0.0076330,0.0076100,0.0076280,1847134,1788929699999,14078.9841800,344,1038912,7919.5244270,0
1788929700000,0.0076280,0.0076390,0.0076190,0.0076300,1641463,1788929759999,12524.4978210,284,1084767,8277.3666780,0
1788929760000,0.0076300,0.0076430,0.0076140,0.0076220,3584857,1788929819999,27354.1524040,486,1304767,9956.3667650,0
1788929820000,0.0076220,0.0076580,0.0076190,0.0076520,1244159,1788929879999,9497.7540260,257,951586,7264.6989900,0
1788929880000,0.0076520,0.0076550,0.0076040,0.0076210,1961509,1788929939999,14961.3206590,395,673671,5137.4224090,0
1788929940000,0.0076220,0.0076240,0.0075800,0.0076020,3632942,1788929999999,27592.0692160,548,1088158,8264.4310880,0
1788930000000,0.0076030,0.0076250,0.0075890,0.0076170,3865398,1788930059999,29401.7204060,547,2245842,17088.5585600,0
1788930060000,0.0076150,0.0076750,0.0076140,0.0076630,3494998,1788930119999,26691.1584010,547,2684154,20498.4681090,0
1788930120000,0.0076640,0.0077590,0.0076640,0.0077390,8640516,1788930179999,66670.9279530,1224,5682407,43850.2171380,0
1788930180000,0.0077390,0.0077450,0.0077220,0.0077340,2730465,1788930239999,21123.8138190,488,1472399,11393.4449130,0
1788930240000,0.0077350,0.0079420,0.0077210,0.0078880,17430109,1788930299999,136900.3085510,2168,10999163,86377.5266220,0
1788930300000,0.0078880,0.0079270,0.0078390,0.0078840,13842356,1788930359999,109130.9466980,2081,5677896,44754.1659500,0
1788930360000,0.0078870,0.0079090,0.0078430,0.0078620,6389902,1788930419999,50343.3966530,915,3193665,25170.1387380,0
1788930420000,0.0078620,0.0078950,0.0078350,0.0078600,12980078,1788930479999,101994.6708440,1481,5072146,39880.4909590,0
1788930480000,0.0078540,0.0078730,0.0078210,0.0078730,5224627,1788930539999,41003.4386290,873,2501156,19645.2513910,0
1788930540000,0.0078720,0.0078990,0.0078410,0.0078860,2125512,1788930599999,16729.0543990,453,1202533,9471.5562960,0
1788930600000,0.0078840,0.0078840,0.0078430,0.0078610,2690766,1788930659999,21160.6389600,548,1254677,9864.6290360,0
1788930660000,0.0078580,0.0078930,0.0078540,0.0078750,1980903,1788930719999,15592.3785940,464,1126006,8861.5062780,0
1788930720000,0.0078730,0.0079000,0.0078560,0.0078730,12339683,1788930779999,97177.5070590,916,3126737,24634.3507120,0
1788930780000,0.0078760,0.0078810,0.0078330,0.0078390,2616778,1788930839999,20563.6812730,447,1348110,10587.4477600,0
1788930840000,0.0078400,0.0078480,0.0077780,0.0078150,11105691,1788930899999,86715.2819400,1462,4235059,33088.4964820,0
