open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1788826320000,0.0629800,0.0632100,0.0620900,0.0631400,5083320,1788826379999,318604.7151000,6816,2332855,146305.9690900,0
1788826380000,0.0631200,0.0638700,0.0629800,0.0633900,2410083,1788826439999,153169.8466700,3283,1240255,78810.0956800,0
1788826440000,0.0634000,0.0635100,0.0624300,0.0629100,5370621,1788826499999,338036.1325000,6574,2273514,143133.9677200,0
1788826500000,0.0628900,0.0631600,0.0627800,0.0629800,1308119,1788826559999,82391.7500800,3261,610704,38465.5679900,0
1788826560000,0.0629900,0.0631100,0.0624000,0.0625100,1596730,1788826619999,100152.0719800,3324,395989,24850.5657100,0
1788826620000,0.0625100,0.0635400,0.0599300,0.0628100,21698114,1788826679999,1341112.3954500,23927,10346281,639856.2775700,0
1788826680000,0.0628100,0.0630100,0.0603800,0.0614000,8618121,1788826739999,531849.1191700,8578,3211224,198247.4667500,0
1788826740000,0.0614500,0.0626500,0.0614500,0.0622400,4959847,1788826799999,308185.1969000,4714,3124390,194121.9431900,0
1788826800000,0.0622700,0.0623400,0.0611400,0.0617700,3645651,1788826859999,225064.9051700,3742,1399593,86431.4032700,0
1788826860000,0.0617500,0.0620100,0.0616000,0.0619700,618667,1788826919999,38229.0428500,1044,352522,21794.4669200,0
1788826920000,0.0619600,0.0621400,0.0618700,0.0620700,347521,1788826979999,21555.9058900,679,163771,10160.4016600,0
1788826980000,0.0620600,0.0624300,0.0620400,0.0622300,650185,1788827039999,40496.4736500,864,418781,26083.4991900,0
1788827040000,0.0622400,0.0622600,0.0618600,0.0619300,505207,1788827099999,31339.2753500,952,126989,7880.8521300,0
1788827100000,0.0619300,0.0619800,0.0609800,0.0616100,3467675,1788827159999,212877.0514500,5635,1480382,90898.8881900,0
1788827160000,0.0616000,0.0617800,0.0615900,0.0617700,420794,1788827219999,25962.8191600,679,254777,15721.8815700,0
1788827220000,0.0617800,0.0617900,0.0604200,0.0607300,3518985,1788827279999,214358.3634100,7543,1143163,69593.7511700,0
1788827280000,0.0607300,0.0608200,0.0598000,0.0601400,3880523,1788827339999,234049.4872900,8250,1697764,102457.3950900,0
1788827340000,0.0601500,0.0621500,0.0594200,0.0602300,10297891,1788827399999,623206.2113300,10555,5606685,340000.3310300,0
1788827400000,0.0602200,0.0605600,0.0597800,0.0598700,2725118,1788827459999,163801.8015100,5188,971578,58447.2819700,0
1788827460000,0.0598700,0.0598700,0.0592000,0.0594300,3003215,1788827519999,178691.5259200,5779,1411898,84027.2573300,0
1788827520000,0.0594100,0.0598600,0.0579100,0.0594200,8546186,1788827579999,501391.9035100,13408,3308422,194462.3425600,0
1788827580000,0.0594000,0.0601500,0.0593000,0.0598700,3197165,1788827639999,191319.9090100,4278,1752881,104914.4040100,0
1788827640000,0.0598700,0.0615900,0.0593900,0.0610700,5248568,1788827699999,318772.5867500,7134,2684712,163088.8483100,0
1788827700000,0.0610500,0.0621600,0.0609500,0.0618400,7151406,1788827759999,439985.2628600,9334,3931647,242001.7936400,0
1788827760000,0.0618300,0.0633000,0.0611000,0.0629800,10724890,1788827819999,668679.3806200,12767,5472875,341389.4616400,0
1788827820000,0.0630000,0.0632700,0.0612300,0.0629400,13232490,1788827879999,824994.1353900,13387,7303168,455258.4307900,0
1788827880000,0.0629600,0.0632700,0.0624300,0.0630700,3882703,1788827939999,244313.7830500,4817,2280099,143555.8237700,0
1788827940000,0.0630700,0.0639500,0.0629200,0.0635300,7164071,1788827999999,454874.1139400,8432,3833115,243431.2095100,0
1788828000000,0.0635300,0.0637000,0.0631300,0.0632900,2318974,1788828059999,147026.0878100,2815,1032688,65513.0253900,0
1788828060000,0.0632800,0.0637800,0.0627900,0.0634800,1522868,1788828119999,96468.1169500,1978,945134,59941.5169400,0
1788828120000,0.0634800,0.0636600,0.0631500,0.0631800,1596207,1788828179999,101302.3819500,2053,1046225,66414.7126700,0
1788828180000,0.0631500,0.0635000,0.0630600,0.0633500,616775,1788828239999,39051.8070000,1150,325558,20603.3592800,0
1788828240000,0.0633500,0.0650300,0.0633300,0.0646900,11702866,1788828299999,754906.4215800,11374,6401413,412803.4154500,0
1788828300000,0.0646800,0.0647900,0.0638600,0.0639800,3045626,1788828359999,195812.7706900,3507,1388183,89302.0692900,0
1788828360000,0.0639800,0.0641700,0.0638700,0.0639800,929967,1788828419999,59519.6161300,1016,487092,31182.5024900,0
1788828420000,0.0639800,0.0640500,0.0635700,0.0637200,1019632,1788828479999,65054.4550200,1250,470216,30010.3496400,0
